what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479778321506
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778321682
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778321726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778323492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778324002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778327034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778328015
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479778332193
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778332394
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778332436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778337402
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1479778338365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778339884
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778341598
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778341598
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778342982
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778342982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778344918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778345536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479778347430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778349549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778350340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479778351817
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479778353233
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778353419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778360625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479778363617
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479778365690
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778365852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778369239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778369666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479778386876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479778389612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778433412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778448991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778452884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778455999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479778465562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479778466700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479778472533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479778474187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778512420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778515662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778516331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778516744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778540247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778540468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778540690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778540868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778541030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778541235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778541438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778541760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778542382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778544583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1479778548805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778557879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479778558949
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778561114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778562498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778562860
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778564661
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778564661
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778566188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778567065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778568997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479778572693
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778573522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778573863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1479778573885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778574135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778574971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479778585988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778586630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778587617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778588605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778589495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778590638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778591451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778594204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778595913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778602380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778619718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479778639295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479778641213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1479778642843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778654010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778668411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778701318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778705195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778785287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778787571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778805600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778807099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778829510
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778832516
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778854995
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778869627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479778878096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778879755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778881083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778883221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479778884384
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479778886177
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778886353
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479778886393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778888127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479778891461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479778893017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479778893289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479778893867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779074998
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779078475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779081193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779081688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779082235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779088242
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779092233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479779094735
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779095713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479779097811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479779098082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779099516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779110711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479779113413
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479779115712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779117028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779118963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779119518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779123010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779125905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779126237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779126650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779139790
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479779141046
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779141258
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779141298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779147156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779147944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779149387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779181189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479779196444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779196885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779297277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479779303693
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779304290
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479779316232
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779316409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779318058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779346867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779356021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779363842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1479779369784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479779370874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1479779371368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479779371587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779371987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779383128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779383572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779393452
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479779399218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779400460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779406382
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479779509206
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479779510885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779512026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779529008
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479779530685
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779530900
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779530941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1479779533973
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479779536592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779537840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779566925
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479779583140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779589859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779622343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779625050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779634520
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479779637461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779638774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779654033
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479779655004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779656932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779661058
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779662884
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779663390
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779663391
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1479779665990
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779666033
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1479779666053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779668811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779684202
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1479779689457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779690545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779692348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779692914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779699800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779702639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779742456
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1479779744004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779748906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779766159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779766690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1479779778037
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779779920
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1479779785255
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1479779799139
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1479779801424
